insert into atividade_extracurricular values (701, 'Vitor', '2000-04-15', '2014-09-01', 2957);
insert into atividade_extracurricular values (2860, 'Luiz', '2006-06-29', '2009-11-13', 4948);
insert into atividade_extracurricular values (2861, 'Lucca', '2011-11-18', '2019-07-01', 6737);
insert into atividade_extracurricular values (2862, 'Guilherme', '2006-06-01', '2016-10-29', 8333);
insert into atividade_extracurricular values (2863, 'Pedro', '2008-10-09', '2011-08-17', 765);
insert into atividade_extracurricular values (2864, 'Lucca', '2005-07-02', '2011-12-27', 3457);
insert into atividade_extracurricular values (2865, 'Miguel', '2008-05-04', '2015-12-30', 8182);
insert into atividade_extracurricular values (2866, 'Davi', '2002-03-05', '2019-02-19', 705);
insert into atividade_extracurricular values (2867, 'Mathias', '2007-05-31', '2012-07-23', 173);
insert into atividade_extracurricular values (2868, 'Ravi', '2004-02-10', '2020-04-15', 3668);
insert into atividade_extracurricular values (2869, 'Erick', '2009-09-23', '2012-03-15', 1468);
insert into atividade_extracurricular values (2870, 'Gabriel', '2003-08-17', '2011-01-11', 8062);
insert into atividade_extracurricular values (2871, 'Pedro', '2010-10-21', '2019-11-23', 998);
insert into atividade_extracurricular values (2872, 'Erick', '2003-07-01', '2015-06-18', 5009);
insert into atividade_extracurricular values (2873, 'Rodrigo', '2000-10-25', '2004-05-02', 6532);
insert into atividade_extracurricular values (2874, 'Pedro', '2005-06-17', '2007-05-29', 8650);
insert into atividade_extracurricular values (2875, 'Heitor', '2002-06-28', '2015-11-26', 4961);
insert into atividade_extracurricular values (2876, 'Heitor', '2003-10-09', '2009-03-23', 1527);
insert into atividade_extracurricular values (2877, 'Ravi', '2007-10-15', '2015-06-27', 6000);
insert into atividade_extracurricular values (2878, 'Breno', '2005-01-23', '2020-09-27', 3589);
insert into atividade_extracurricular values (2879, 'Arthur', '2008-12-05', '2010-01-21', 3476);
insert into atividade_extracurricular values (2880, 'Gabriel', '2014-05-19', '2017-09-13', 2043);
insert into atividade_extracurricular values (2881, 'Eduardo', '2006-09-14', '2007-07-23', 4228);
insert into atividade_extracurricular values (2882, 'Davi', '2003-01-31', '2011-08-15', 6083);
insert into atividade_extracurricular values (2883, 'Ryan', '2001-08-01', '2020-09-05', 7315);
insert into atividade_extracurricular values (2884, 'Hugo', '2003-02-21', '2015-11-20', 6455);
insert into atividade_extracurricular values (2885, 'Arthur', '2012-12-06', '2016-03-06', 5642);
insert into atividade_extracurricular values (2886, 'Hugo', '2009-06-04', '2015-07-06', 6749);
insert into atividade_extracurricular values (2887, 'Vitor', '2007-04-20', '2011-12-04', 2526);
insert into atividade_extracurricular values (2888, 'Hugo', '2005-04-30', '2016-12-11', 7984);
insert into atividade_extracurricular values (2889, 'Bruno', '2007-08-24', '2008-08-07', 7836);
insert into atividade_extracurricular values (2890, 'Oliver', '2008-03-09', '2009-07-18', 8414);
insert into atividade_extracurricular values (2891, 'Nicolas', '2009-06-07', '2018-06-03', 9294);
insert into atividade_extracurricular values (2892, 'Josué', '2002-02-05', '2004-06-15', 1441);
insert into atividade_extracurricular values (2893, 'Murilo', '2001-09-12', '2006-08-22', 2558);
insert into atividade_extracurricular values (2894, 'Noah', '2001-03-04', '2006-08-02', 1074);
insert into atividade_extracurricular values (2895, 'Pedro', '2011-07-28', '2019-05-11', 8462);
insert into atividade_extracurricular values (2896, 'Raul', '2012-11-16', '2013-03-23', 6052);
insert into atividade_extracurricular values (2897, 'Arthur', '2008-08-02', '2011-01-15', 5228);
insert into atividade_extracurricular values (2898, 'Pedro', '2011-05-10', '2013-09-26', 9776);
insert into atividade_extracurricular values (2899, 'Cauã', '2010-02-03', '2017-04-11', 8782);
insert into atividade_extracurricular values (2900, 'Gabriel', '2006-03-21', '2011-11-07', 9);
insert into atividade_extracurricular values (2901, 'Davi', '2000-07-29', '2015-04-10', 202);
insert into atividade_extracurricular values (2902, 'Pedro', '2000-06-30', '2000-08-08', 1203);
insert into atividade_extracurricular values (2903, 'Gabriel', '2005-09-27', '2008-03-20', 8674);
insert into atividade_extracurricular values (2904, 'Nathan', '2002-03-27', '2009-04-24', 4058);
insert into atividade_extracurricular values (2905, 'Augusto', '2009-07-05', '2009-11-02', 923);
insert into atividade_extracurricular values (2906, 'João', '2001-03-06', '2002-01-26', 2772);
insert into atividade_extracurricular values (2907, 'Murilo', '2004-12-20', '2009-03-22', 4300);
insert into atividade_extracurricular values (2908, 'Gabriel', '2001-10-27', '2013-11-12', 6395);
insert into atividade_extracurricular values (2909, 'Arthur', '2006-11-24', '2014-06-23', 4881);
insert into atividade_extracurricular values (2910, 'João', '2008-10-13', '2018-05-17', 6024);
insert into atividade_extracurricular values (2911, 'Luiz', '2010-10-22', '2012-12-01', 3545);
insert into atividade_extracurricular values (2912, 'Davi', '2006-10-19', '2009-10-02', 5726);
insert into atividade_extracurricular values (2913, 'Luiz', '2016-06-25', '2019-07-14', 6443);
insert into atividade_extracurricular values (2914, 'Anthony', '2003-12-22', '2006-12-15', 9661);
insert into atividade_extracurricular values (2915, 'Henrique', '2006-02-01', '2016-04-14', 8180);
insert into atividade_extracurricular values (2916, 'Derick', '2006-01-30', '2006-02-05', 2389);
insert into atividade_extracurricular values (2917, 'Thomas', '2010-04-18', '2016-07-21', 6749);
insert into atividade_extracurricular values (2918, 'João', '2003-06-29', '2008-02-15', 4313);
insert into atividade_extracurricular values (2919, 'Bento', '2004-10-01', '2010-05-05', 9492);
insert into atividade_extracurricular values (2920, 'Nathan', '2006-04-06', '2013-09-06', 6558);
insert into atividade_extracurricular values (2921, 'Ryan', '2001-06-18', '2014-10-07', 4609);
insert into atividade_extracurricular values (2922, 'Thomas', '2004-04-07', '2018-03-07', 9909);
insert into atividade_extracurricular values (2923, 'João', '2002-01-19', '2018-08-29', 2405);
insert into atividade_extracurricular values (2924, 'Yuri', '2001-02-28', '2013-04-29', 5760);
insert into atividade_extracurricular values (2925, 'Ícaro', '2002-09-22', '2019-08-24', 4317);
insert into atividade_extracurricular values (2926, 'Joaquim', '2009-07-22', '2016-09-24', 4603);
insert into atividade_extracurricular values (2927, 'Bernardo', '2000-02-25', '2011-09-08', 9650);
insert into atividade_extracurricular values (2928, 'Breno', '2000-06-02', '2001-06-12', 4851);
insert into atividade_extracurricular values (2929, 'Caleb', '2001-01-29', '2018-01-11', 1523);
insert into atividade_extracurricular values (2930, 'Noah', '2003-06-16', '2019-08-17', 6358);
insert into atividade_extracurricular values (2931, 'Gustavo', '2010-12-05', '2011-06-16', 4569);
insert into atividade_extracurricular values (2932, 'Josué', '2006-12-24', '2013-01-05', 4234);
insert into atividade_extracurricular values (2933, 'Ícaro', '2011-01-10', '2012-05-08', 4693);
insert into atividade_extracurricular values (2934, 'Heitor', '2005-12-19', '2019-07-25', 6445);
insert into atividade_extracurricular values (2935, 'João', '2004-06-09', '2014-05-30', 6340);
insert into atividade_extracurricular values (2936, 'Luiz', '2012-02-10', '2012-12-22', 6249);
insert into atividade_extracurricular values (2937, 'José', '2014-12-20', '2018-12-04', 9052);
insert into atividade_extracurricular values (2938, 'Lucca', '2013-06-23', '2013-08-10', 6579);
insert into atividade_extracurricular values (2939, 'Vicente', '2013-11-07', '2014-12-05', 8306);
insert into atividade_extracurricular values (2940, 'Gabriel', '2004-03-10', '2016-03-02', 3219);
insert into atividade_extracurricular values (2941, 'Kauê', '2000-01-15', '2007-11-26', 8421);
insert into atividade_extracurricular values (2942, 'Eduardo', '2002-11-05', '2014-09-15', 689);
insert into atividade_extracurricular values (2943, 'Lucas', '2012-12-06', '2019-12-09', 102);
insert into atividade_extracurricular values (2944, 'Pedro', '2002-09-14', '2017-05-30', 4345);
insert into atividade_extracurricular values (2945, 'Enzo', '2011-06-05', '2018-12-08', 1044);
insert into atividade_extracurricular values (2946, 'Otávio', '2001-03-30', '2013-04-27', 1225);
insert into atividade_extracurricular values (2947, 'Guilherme', '2001-10-30', '2010-12-07', 6720);
insert into atividade_extracurricular values (2948, 'Miguel', '2010-12-26', '2018-10-04', 5285);
insert into atividade_extracurricular values (2949, 'Davi', '2003-08-25', '2008-03-02', 9268);
insert into atividade_extracurricular values (2950, 'Rafael', '2007-07-02', '2016-08-15', 788);
insert into atividade_extracurricular values (2951, 'Matteo', '2013-05-10', '2016-02-13', 8941);
insert into atividade_extracurricular values (2952, 'Pedro', '2017-03-19', '2018-11-26', 6127);
insert into atividade_extracurricular values (2953, 'Noah', '2006-12-29', '2013-05-02', 6875);
insert into atividade_extracurricular values (2954, 'Gabriel', '2006-04-10', '2016-09-25', 3766);
insert into atividade_extracurricular values (2955, 'Lucas', '2012-09-22', '2015-07-08', 2260);
insert into atividade_extracurricular values (2956, 'Miguel', '2001-08-26', '2015-10-19', 9894);
insert into atividade_extracurricular values (2957, 'Miguel', '2014-08-03', '2016-07-25', 3371);
insert into atividade_extracurricular values (2958, 'Gael', '2004-03-17', '2009-07-08', 2771);
insert into atividade_extracurricular values (2959, 'Derick', '2001-01-24', '2016-06-28', 2078);
insert into atividade_extracurricular values (2960, 'Lucas', '2007-01-25', '2017-03-06', 271);
insert into atividade_extracurricular values (2961, 'Lucas', '2003-02-27', '2004-12-16', 3615);
insert into atividade_extracurricular values (2962, 'Matteo', '2014-07-14', '2017-04-23', 6790);
insert into atividade_extracurricular values (2963, 'Leonardo', '2001-11-25', '2016-09-30', 5678);
insert into atividade_extracurricular values (2964, 'Thiago', '2004-03-15', '2017-12-14', 750);
insert into atividade_extracurricular values (2965, 'Lucas', '2009-12-25', '2020-07-21', 5291);
insert into atividade_extracurricular values (2966, 'Gabriel', '2008-09-22', '2013-04-02', 6243);
insert into atividade_extracurricular values (2967, 'Henrique', '2009-10-12', '2020-12-20', 9532);
insert into atividade_extracurricular values (2968, 'Miguel', '2008-11-16', '2019-05-19', 603);
insert into atividade_extracurricular values (2969, 'Thomas', '2012-03-07', '2017-06-25', 443);
insert into atividade_extracurricular values (2970, 'Henrique', '2004-07-21', '2006-02-09', 999);
insert into atividade_extracurricular values (2971, 'Henrique', '2004-10-18', '2016-04-29', 987);
insert into atividade_extracurricular values (2972, 'Mathias', '2012-11-26', '2019-07-06', 1237);
insert into atividade_extracurricular values (2973, 'Nicolas', '2001-09-06', '2002-12-20', 8541);
insert into atividade_extracurricular values (2974, 'Ícaro', '2017-05-13', '2019-10-18', 8249);
insert into atividade_extracurricular values (2975, 'Yan', '2002-09-06', '2003-11-13', 3366);
insert into atividade_extracurricular values (2976, 'Murilo', '2002-11-20', '2008-05-24', 7509);
insert into atividade_extracurricular values (2977, 'Pedro', '2002-12-24', '2008-10-03', 3184);
insert into atividade_extracurricular values (2978, 'Francisco', '2000-06-30', '2004-09-19', 1783);
insert into atividade_extracurricular values (2979, 'Yuri', '2007-01-20', '2011-10-29', 3748);
insert into atividade_extracurricular values (2980, 'Noah', '2011-04-09', '2016-12-20', 1722);
insert into atividade_extracurricular values (2981, 'João', '2010-03-27', '2010-07-15', 4109);
insert into atividade_extracurricular values (2982, 'Tomás', '2000-11-01', '2011-12-05', 2922);
insert into atividade_extracurricular values (2983, 'Martin', '2009-08-10', '2019-09-10', 9789);
insert into atividade_extracurricular values (2984, 'Arthur', '2001-02-22', '2019-03-09', 5474);
insert into atividade_extracurricular values (2985, 'Oliver', '2011-06-15', '2015-03-22', 5069);
insert into atividade_extracurricular values (2986, 'Gustavo', '2008-08-01', '2018-08-18', 4289);
insert into atividade_extracurricular values (2987, 'Ícaro', '2002-05-20', '2019-09-05', 575);
insert into atividade_extracurricular values (2988, 'Anthony', '2006-01-30', '2014-03-02', 5058);
insert into atividade_extracurricular values (2989, 'Henry', '2012-10-12', '2015-04-23', 3077);
insert into atividade_extracurricular values (2990, 'Davi', '2005-03-23', '2015-03-06', 5155);
insert into atividade_extracurricular values (2991, 'Otávio', '2000-12-28', '2013-12-28', 7647);
insert into atividade_extracurricular values (2992, 'Ícaro', '2013-11-18', '2016-12-19', 8863);
insert into atividade_extracurricular values (2993, 'Luiz', '2005-03-09', '2006-11-27', 1963);
insert into atividade_extracurricular values (2994, 'Davi', '2001-03-25', '2017-10-18', 2265);
insert into atividade_extracurricular values (2995, 'Bernardo', '2000-06-15', '2008-05-11', 3991);
insert into atividade_extracurricular values (2996, 'Gabriel', '2002-06-14', '2006-06-14', 5605);
insert into atividade_extracurricular values (2997, 'Gabriel', '2003-11-09', '2017-10-15', 1614);
insert into atividade_extracurricular values (2998, 'Isaac', '2001-10-08', '2010-09-19', 4595);
insert into atividade_extracurricular values (2999, 'Nicolas', '2009-05-14', '2019-12-04', 4384);
insert into atividade_extracurricular values (3000, 'Pedro', '2015-09-11', '2020-03-09', 4856);
insert into atividade_extracurricular values (3001, 'Enrico', '2003-04-30', '2014-07-12', 8724);
insert into atividade_extracurricular values (3002, 'Miguel', '2006-10-23', '2009-06-08', 5855);
insert into atividade_extracurricular values (3003, 'Vinícius', '2001-06-22', '2008-09-07', 5891);
insert into atividade_extracurricular values (3004, 'Lucas', '2000-07-19', '2017-05-04', 4444);
insert into atividade_extracurricular values (3005, 'Miguel', '2008-01-10', '2015-10-14', 8119);
insert into atividade_extracurricular values (3006, 'Vinícius', '2010-06-30', '2014-12-29', 2989);
insert into atividade_extracurricular values (3007, 'Miguel', '2000-04-20', '2007-05-31', 4785);
insert into atividade_extracurricular values (3008, 'Joaquim', '2005-04-20', '2006-07-13', 9447);
insert into atividade_extracurricular values (3009, 'Vicente', '2009-12-20', '2017-02-22', 8926);
insert into atividade_extracurricular values (3010, 'Davi', '2003-10-19', '2019-08-08', 102);
insert into atividade_extracurricular values (3011, 'Miguel', '2002-05-26', '2017-06-21', 5186);
insert into atividade_extracurricular values (3012, 'Miguel', '2005-08-25', '2016-07-21', 8266);
insert into atividade_extracurricular values (3013, 'Henry', '2003-02-19', '2011-04-09', 4662);
insert into atividade_extracurricular values (3014, 'Lucas', '2005-10-07', '2020-01-12', 9655);
insert into atividade_extracurricular values (3015, 'Enzo', '2002-08-17', '2009-01-14', 7123);
insert into atividade_extracurricular values (3016, 'Antônio', '2004-11-02', '2007-03-04', 84);
insert into atividade_extracurricular values (3017, 'Pedro', '2012-10-12', '2017-02-11', 470);
insert into atividade_extracurricular values (3018, 'Augusto', '2004-05-05', '2009-06-10', 933);
insert into atividade_extracurricular values (3019, 'Anthony', '2005-09-15', '2010-04-23', 3921);
insert into atividade_extracurricular values (3020, 'João', '2002-11-18', '2014-01-13', 7530);
insert into atividade_extracurricular values (3021, 'Pedro', '2001-01-04', '2008-12-20', 5844);
insert into atividade_extracurricular values (3022, 'Henrique', '2002-06-25', '2014-03-09', 1168);
insert into atividade_extracurricular values (3023, 'Pedro', '2001-03-25', '2009-01-30', 5836);
insert into atividade_extracurricular values (3024, 'Lucca', '2003-05-08', '2009-01-27', 8955);
insert into atividade_extracurricular values (3025, 'Leonardo', '2002-11-23', '2004-10-09', 8150);
insert into atividade_extracurricular values (3026, 'Enzo', '2003-06-05', '2020-11-07', 3500);
insert into atividade_extracurricular values (3027, 'Henrique', '2007-10-14', '2013-08-07', 2045);
insert into atividade_extracurricular values (3028, 'Henrique', '2014-09-13', '2019-07-04', 785);
insert into atividade_extracurricular values (3029, 'Davi', '2011-11-24', '2013-07-12', 2683);
insert into atividade_extracurricular values (3030, 'Guilherme', '2009-01-28', '2010-05-17', 1485);
insert into atividade_extracurricular values (3031, 'Bento', '2011-01-09', '2019-01-29', 5514);
insert into atividade_extracurricular values (3032, 'Henrique', '2001-02-12', '2010-06-13', 6406);
insert into atividade_extracurricular values (3033, 'Davi', '2003-08-28', '2005-11-20', 2166);
insert into atividade_extracurricular values (3034, 'Martin', '2004-02-08', '2007-06-24', 2004);
insert into atividade_extracurricular values (3035, 'Murilo', '2010-04-07', '2017-05-18', 4749);
insert into atividade_extracurricular values (3036, 'Bernardo', '2004-01-13', '2014-10-25', 9938);
insert into atividade_extracurricular values (3037, 'Kauê', '2002-04-21', '2017-11-10', 3858);
insert into atividade_extracurricular values (3038, 'Lorenzo', '2011-09-16', '2013-12-24', 2733);
insert into atividade_extracurricular values (3039, 'Pedro', '2003-10-10', '2011-03-10', 405);
insert into atividade_extracurricular values (3040, 'João', '2000-02-03', '2020-10-31', 2044);
insert into atividade_extracurricular values (3041, 'Henrique', '2016-09-17', '2019-12-13', 2350);
insert into atividade_extracurricular values (3042, 'Davi', '2003-07-18', '2004-03-14', 6262);
insert into atividade_extracurricular values (3043, 'Vitor', '2008-05-12', '2008-09-29', 2426);
insert into atividade_extracurricular values (3044, 'Leonardo', '2013-12-25', '2018-04-17', 1711);
insert into atividade_extracurricular values (3045, 'Lucca', '2005-07-20', '2011-10-03', 5548);
insert into atividade_extracurricular values (3046, 'Vinícius', '2000-03-14', '2002-04-29', 7012);
insert into atividade_extracurricular values (3047, 'Davi', '2007-06-08', '2016-01-05', 1385);
insert into atividade_extracurricular values (3048, 'Matteo', '2005-10-19', '2015-11-28', 9347);
insert into atividade_extracurricular values (3049, 'Ravi', '2004-09-20', '2006-11-23', 9089);
insert into atividade_extracurricular values (3050, 'Mathias', '2011-04-06', '2017-06-03', 5059);
insert into atividade_extracurricular values (3051, 'Gustavo', '2007-02-27', '2015-07-24', 8581);
insert into atividade_extracurricular values (3052, 'Eduardo', '2013-08-10', '2020-06-25', 7501);
insert into atividade_extracurricular values (3053, 'Pedro', '2003-10-17', '2014-07-18', 8376);
insert into atividade_extracurricular values (3054, 'Pedro', '2003-01-17', '2011-02-20', 970);
insert into atividade_extracurricular values (3055, 'Arthur', '2003-09-18', '2006-11-02', 2436);
insert into atividade_extracurricular values (3056, 'Josué', '2010-04-17', '2020-06-13', 5117);
insert into atividade_extracurricular values (3057, 'Vitor', '2014-05-22', '2019-05-13', 8494);
insert into atividade_extracurricular values (3058, 'Levi', '2002-05-14', '2015-03-08', 4081);
insert into atividade_extracurricular values (3059, 'Davi', '2002-10-30', '2011-12-29', 5720);
insert into atividade_extracurricular values (3060, 'Gabriel', '2009-08-27', '2019-05-10', 6236);
insert into atividade_extracurricular values (3061, 'Yuri', '2004-08-15', '2005-03-06', 4997);
insert into atividade_extracurricular values (3062, 'Heitor', '2007-09-10', '2007-11-18', 6140);
insert into atividade_extracurricular values (3063, 'Thiago', '2000-06-20', '2009-06-04', 2368);
insert into atividade_extracurricular values (3064, 'Lucas', '2006-02-04', '2013-01-22', 3437);
insert into atividade_extracurricular values (3065, 'Samuel', '2005-07-05', '2007-02-09', 9572);
insert into atividade_extracurricular values (3066, 'Luiz', '2003-01-19', '2005-03-03', 6967);
insert into atividade_extracurricular values (3067, 'Miguel', '2004-01-27', '2015-07-23', 632);
insert into atividade_extracurricular values (3068, 'Lucas', '2002-07-22', '2020-03-02', 7860);
insert into atividade_extracurricular values (3069, 'João', '2003-06-06', '2015-08-02', 8410);
insert into atividade_extracurricular values (3070, 'Yago', '2009-10-03', '2018-10-24', 3045);
insert into atividade_extracurricular values (3071, 'Bruno', '2000-01-23', '2007-11-10', 9132);
insert into atividade_extracurricular values (3072, 'Hugo', '2006-01-04', '2019-06-30', 9279);
insert into atividade_extracurricular values (3073, 'Lucca', '2007-07-01', '2014-07-08', 6817);
insert into atividade_extracurricular values (3074, 'Enzo', '2000-06-26', '2001-02-16', 6072);
insert into atividade_extracurricular values (3075, 'João', '2005-04-04', '2009-12-28', 7940);
insert into atividade_extracurricular values (3076, 'Miguel', '2017-05-31', '2018-01-06', 527);
insert into atividade_extracurricular values (3077, 'Breno', '2017-07-09', '2019-04-11', 1463);
insert into atividade_extracurricular values (3078, 'Theodoro', '2011-06-01', '2019-12-25', 1535);
insert into atividade_extracurricular values (3079, 'Levi', '2013-10-11', '2017-05-19', 2466);
insert into atividade_extracurricular values (3080, 'Luiz', '2001-08-03', '2006-06-19', 5927);
insert into atividade_extracurricular values (3081, 'Valentim', '2012-04-26', '2014-08-06', 8796);
insert into atividade_extracurricular values (3082, 'Gael', '2001-08-03', '2012-03-06', 9772);
insert into atividade_extracurricular values (3083, 'Bryan', '2010-08-19', '2016-05-06', 3661);
insert into atividade_extracurricular values (3084, 'Caleb', '2014-10-08', '2014-10-29', 8109);
insert into atividade_extracurricular values (3085, 'Emanuel', '2003-10-02', '2019-07-16', 390);
insert into atividade_extracurricular values (3086, 'Pietro', '2004-08-12', '2006-05-12', 8875);
insert into atividade_extracurricular values (3087, 'Vitor', '2001-06-12', '2003-04-12', 8037);
insert into atividade_extracurricular values (3088, 'Matteo', '2009-05-03', '2012-12-04', 2642);
insert into atividade_extracurricular values (3089, 'Samuel', '2003-11-22', '2018-10-26', 6422);
insert into atividade_extracurricular values (3090, 'Pedro', '2012-05-20', '2013-06-07', 6901);
insert into atividade_extracurricular values (3091, 'Luiz', '2012-11-20', '2014-09-03', 1310);
insert into atividade_extracurricular values (3092, 'João', '2007-04-09', '2010-10-27', 7395);
insert into atividade_extracurricular values (3093, 'Lucas', '2004-08-09', '2014-03-09', 3490);
insert into atividade_extracurricular values (3094, 'Miguel', '2012-01-11', '2013-03-13', 4224);
insert into atividade_extracurricular values (3095, 'Arthur', '2005-09-25', '2017-09-11', 9220);
insert into atividade_extracurricular values (3096, 'Caio', '2000-02-27', '2008-02-24', 1868);
insert into atividade_extracurricular values (3097, 'Caleb', '2009-12-26', '2014-06-10', 1969);
insert into atividade_extracurricular values (3098, 'Isaac', '2009-12-09', '2013-12-28', 2021);
insert into atividade_extracurricular values (3099, 'João', '2003-01-12', '2020-10-18', 78);
insert into atividade_extracurricular values (3100, 'Davi', '2009-03-09', '2013-12-04', 4311);
insert into atividade_extracurricular values (3101, 'Anthony', '2011-02-12', '2018-03-14', 3313);
insert into atividade_extracurricular values (3102, 'Lucas', '2008-07-13', '2009-08-07', 2319);
insert into atividade_extracurricular values (3103, 'Martin', '2000-12-07', '2020-10-09', 7649);
insert into atividade_extracurricular values (3104, 'Joaquim', '2006-08-26', '2014-03-27', 4845);
insert into atividade_extracurricular values (3105, 'Hugo', '2000-01-24', '2012-09-19', 3482);
insert into atividade_extracurricular values (3106, 'Matheus', '2006-02-16', '2011-03-11', 5891);
insert into atividade_extracurricular values (3107, 'Otto', '2007-07-26', '2017-08-11', 6401);
insert into atividade_extracurricular values (3108, 'Lucca', '2007-04-05', '2018-01-01', 4651);
insert into atividade_extracurricular values (3109, 'Rodrigo', '2015-01-20', '2020-04-01', 5603);
insert into atividade_extracurricular values (3110, 'Davi', '2002-10-22', '2017-08-20', 1006);
insert into atividade_extracurricular values (3111, 'Henrique', '2002-11-01', '2020-02-09', 4574);
insert into atividade_extracurricular values (3112, 'Isaac', '2009-05-17', '2020-08-13', 958);
insert into atividade_extracurricular values (3113, 'Murilo', '2004-03-21', '2005-09-29', 2378);
insert into atividade_extracurricular values (3114, 'Francisco', '2003-02-13', '2007-03-02', 9968);
insert into atividade_extracurricular values (3115, 'Nathan', '2003-11-26', '2018-06-28', 5028);
insert into atividade_extracurricular values (3116, 'Theodoro', '2015-09-28', '2018-01-13', 6347);
insert into atividade_extracurricular values (3117, 'Davi', '2010-06-04', '2019-06-05', 7639);
insert into atividade_extracurricular values (3118, 'Matheus', '2006-12-29', '2008-02-12', 9290);
insert into atividade_extracurricular values (3119, 'Vitor', '2005-01-07', '2012-11-15', 1581);
insert into atividade_extracurricular values (3120, 'Rodrigo', '2001-08-30', '2006-11-21', 7597);
insert into atividade_extracurricular values (3121, 'Luan', '2008-04-29', '2013-07-17', 8622);
insert into atividade_extracurricular values (3122, 'Enzo', '2003-01-30', '2012-10-01', 6823);
insert into atividade_extracurricular values (3123, 'João', '2014-03-27', '2015-03-15', 5401);
insert into atividade_extracurricular values (3124, 'Ryan', '2003-12-10', '2018-01-12', 9899);
insert into atividade_extracurricular values (3125, 'João', '2009-08-03', '2011-01-06', 6612);
insert into atividade_extracurricular values (3126, 'Miguel', '2000-04-11', '2011-08-17', 5753);
insert into atividade_extracurricular values (3127, 'Noah', '2002-09-26', '2018-09-13', 4473);
insert into atividade_extracurricular values (3128, 'Gabriel', '2009-05-06', '2020-10-14', 2286);
insert into atividade_extracurricular values (3129, 'Lucas', '2006-01-24', '2019-10-18', 8159);
insert into atividade_extracurricular values (3130, 'Matheus', '2004-04-28', '2019-05-24', 5698);
insert into atividade_extracurricular values (3131, 'Thomas', '2015-02-10', '2016-03-14', 5629);
insert into atividade_extracurricular values (3132, 'Valentim', '2001-06-09', '2018-01-02', 7320);
insert into atividade_extracurricular values (3133, 'Pedro', '2006-03-18', '2015-11-19', 6541);
insert into atividade_extracurricular values (3134, 'Hugo', '2003-05-08', '2007-03-27', 525);
insert into atividade_extracurricular values (3135, 'Gustavo', '2014-05-31', '2020-04-27', 4373);
insert into atividade_extracurricular values (3136, 'João', '2010-12-21', '2017-06-27', 415);
insert into atividade_extracurricular values (3137, 'Miguel', '2018-01-21', '2019-06-04', 6531);
insert into atividade_extracurricular values (3138, 'Luiz', '2002-04-05', '2011-12-17', 7406);
insert into atividade_extracurricular values (3139, 'Lucca', '2014-10-21', '2018-03-25', 1365);
insert into atividade_extracurricular values (3140, 'Luiz', '2008-09-29', '2012-10-13', 6210);
insert into atividade_extracurricular values (3141, 'Enzo', '2016-05-06', '2017-03-19', 4950);
insert into atividade_extracurricular values (3142, 'Davi', '2005-11-05', '2008-07-05', 2505);
insert into atividade_extracurricular values (3143, 'Emanuel', '2005-06-06', '2008-02-16', 1601);
insert into atividade_extracurricular values (3144, 'Vitor', '2003-11-15', '2013-09-14', 6997);
insert into atividade_extracurricular values (3145, 'Theodoro', '2004-06-22', '2004-11-18', 2928);
insert into atividade_extracurricular values (3146, 'Caio', '2009-08-10', '2018-11-05', 3002);
insert into atividade_extracurricular values (3147, 'Miguel', '2002-11-01', '2013-10-18', 4310);
insert into atividade_extracurricular values (3148, 'Enrico', '2002-10-08', '2017-01-20', 7461);
insert into atividade_extracurricular values (3149, 'Luiz', '2015-02-24', '2017-08-09', 5792);
insert into atividade_extracurricular values (3150, 'Davi', '2001-10-11', '2014-02-22', 8337);
insert into atividade_extracurricular values (3151, 'Yago', '2002-11-16', '2008-05-08', 2335);
insert into atividade_extracurricular values (3152, 'Lucas', '2006-10-19', '2007-11-17', 5579);
insert into atividade_extracurricular values (3153, 'Vitor', '2000-07-05', '2012-12-19', 5711);
insert into atividade_extracurricular values (3154, 'Matheus', '2018-03-11', '2018-12-20', 4382);
insert into atividade_extracurricular values (3155, 'Théo', '2008-09-01', '2019-10-09', 485);
insert into atividade_extracurricular values (3156, 'Lucas', '2002-04-26', '2008-02-29', 5959);
insert into atividade_extracurricular values (3157, 'Benjamin', '2006-07-05', '2009-01-30', 4233);
insert into atividade_extracurricular values (3158, 'Augusto', '2011-12-09', '2013-06-01', 3948);
insert into atividade_extracurricular values (3159, 'Vinícius', '2005-08-29', '2015-10-03', 2220);
insert into atividade_extracurricular values (3160, 'Caio', '2003-04-16', '2011-03-16', 2850);
insert into atividade_extracurricular values (3161, 'Luiz', '2008-04-10', '2013-08-18', 1246);
insert into atividade_extracurricular values (3162, 'Raul', '2013-10-15', '2018-01-15', 8064);
insert into atividade_extracurricular values (3163, 'Francisco', '2008-12-22', '2010-03-04', 8772);
insert into atividade_extracurricular values (3164, 'Henrique', '2005-11-07', '2011-11-27', 6608);
insert into atividade_extracurricular values (3165, 'Theodoro', '2007-02-01', '2010-06-29', 7451);
insert into atividade_extracurricular values (3166, 'Otto', '2010-02-07', '2020-09-26', 8980);
insert into atividade_extracurricular values (3167, 'Kauê', '2004-08-04', '2018-08-22', 5605);
insert into atividade_extracurricular values (3168, 'Matheus', '2007-08-11', '2011-07-07', 496);
insert into atividade_extracurricular values (3169, 'Yuri', '2017-10-17', '2018-07-31', 7063);
insert into atividade_extracurricular values (3170, 'Gabriel', '2006-06-21', '2010-02-16', 5051);
